আপনাদের জাকির নায়েক বেদের কয়েকটি শ্লোককে কাটছাট করে উপস্থাপন করে তার ভুল ব্যাখ্যা দিয়ে বলল যে বেদে নাকি মুহাম্মদ ও আল্লাহ আছে।কি হাস্যকর,isRAC
"আমার মন জাকির নালায়েক নামক বিষ থেকে মুক্ত,মাদারি",isRAC
তাহলে জাকির নায়েক এর অধিকার নেই অন্য ধর্ম নিয়ে মন্তব্য করার।সে কি করে বলতে পারে কল্কি ও মুহাম্মদ এক।সনাতন ধর্মে মূর্তিপূজা নিষিদ্ধ।সনাতন শাস্ত্রে আল্লাহ ও মুহাম্মাদের কথা বলা আছে।এগুলো কি সনাতনী দের মনে আঘাত হানে না?আপনাদের স্বভাব ই অন্য ধর্মকে নিয়ে মন্তব্য করার,isRAC
জাকির নায়েক একটা টেরোরিস্ট,isRAC
দেখছি কি আছে ওইখানে।উগ্রবাদী হিন্দু কিছু থাকতে পারে।কিন্তু ইস্কন উগ্রবাদ সমর্থন করে না।তোরা মুসলিম করিস,isRAC
"ইসরায়েল ফিলিস্তিনি দের মারছে, ইন্ডিয়ায় গনহত্যা চলছে,কাশ্মীরের মুসলমানরা অবরুদ্ধ,সিরিয়ায় মুসলমান মরছে আর আপনি দেখানতো কোথায় হিন্দু মারা হচ্ছে বর্তমানে??",isRAC
জাকির নায়েক ই হচ্ছেন মহানবী,isRAC
বুঝায় যায় যে ইসলাম উগ্রপন্থী।তোর কমেন্ট দেখে।জোর-জবরদস্তি করে ধর্ম প্রচার করা তোদের কর্ম।যে ধর্মের কোনো ভিত্তি নেই,isRAC
তোদের শান্ত প্রিয় আরব রা তো তোদের নারীদের শস্যক্ষেত মনে করে আর সেই ধর্মে তোরা আছিস যেখানে নারী দের সমান মর্যাদা দেয় না।তোদের ভাই-বোন এ বিবাহ হয়।শিশু ও নারী দের ক্রীতদাস হিসেবে বিক্রি করা হয় আরব সমাজে।,isRAC
"আমাদের ধর্মে নারী কে আদি পরাশক্তির অংশ বলা হয় যেখানে তোদের ধর্মে নারীকে শস্যক্ষেত বলা হয়,ধর্মভ্রষ্টা নারী",isRAC
ওই মুহাম্মদ ই যত অধর্মেই মূল।তবে অধর্মের বিনাশ অবশ্যম্ভাবী।,isRAC
"(রিগ বেদ নয় ঋগ্বেদ)(জজুর বেদ নয় যজুর্বেদ) আরে ভাই আপনিতো বেদের নাম ঠিক করে লিখতে পারলেন না আর বেদের সম্বন্ধে কি বলবেন, আপনাদের ইসলাম ধর্মের কাজ তো হল অন্য ধর্মকে নিয়ে বিকৃতি করা",isRAC
তারমানে সুহাগ রাতে আললাহ আসে মিয়া বিবির মাঝখানে শোয়ার জন্য,isRAC
এখানেও দেখছি সব মোল্লার বাচ্চারাই হাহা রিয়্যাক্ট দিচ্ছে!!,isRAC
নবি দিবসের নামে ইসলামের ইতিহাসে পাই নাই।যারা এই গুলো করছেন কোথায় হাদিস কোরানে পেলেন,isRAC
সন্ত্রাসী জঙ্গি বর্বর জাতির কুকুরছানা কয়কি? তোরা আবার সন্ত্রসীদের বিরুদ্ধে লড়াই করবি হাহাহা - তাহলে তো তোদের উচিৎ নিজেদের বিরুদ্ধে লড়াই করা। কারণ তোরা সন্ত্রাসী জঙ্গি বর্বর গোষ্ঠী,isRAC
তাহলে অসুখ করলে ডক্টর না দেখিয়ে আল্লার ইচ্ছে বলে ছেড়ে দিন,isRAC
ইসলামে প্রথম নবী দিবস উল্লেখ নেই। মৃত্যু সব সময় দুঃখজনক এটা নিয়ে আমি কোনো মন্তব্য করতে চাইছি না। নবী দিবস নিয়ে এত মাতামাতি করার কি দরকার।,isRAC
"এইরে, নবী দিবস বলে আদৌ কিছু আছে কি নেই তা নিয়ে তো দেখছি এরা নিজেরাই নিজেদের মধ্যে দাঙ্গা শুরু করে দিয়েছে কমেন্টবক্সে সবই আল্লাহর ইচ্ছে, তার ইচ্ছে ছাড়া তো কিছুই হয়না, কমেন্টবক্সে মুসলিমদের নিজেদের মধ্যে দাঙ্গাও বাঁধে না",isRAC
কিন্ত নবী দিবসের দলিল কোথায়? কার কথায় নবী দিবস পালন করে? সে কে? সে কি ধর্ম প্রবর্তন করেছে?,isRAC
সারা পৃথিবীতে৷ ইসলামের গাঢ়মারা গেছে,isRAC
নবী ও বাঁচাতে পারলো না ! ! ! হায় বালল্ল্হ,isRAC
হ্যাঁ ধর্ষিতা আয়েশা তোদের মা +আল্লার রাঢ়,isRAC
ইসলামে নবী দিবস বলতে কিছু নাই। এগুলো সব বেদাতি কথাবার্তা।,isRAC
নবী মুহাম্মাদ কার মায়ের গর্ত ঢুকে ছিল বাঁচাতে পারলোনা9,isRAC
এটা নবিচির ইশারায় হয়েছে।,isRAC
ইসলামের ইতিহাসে নবি দিবস বলে কিছু নাই ।কোরান হাদিসেও নাই।যারা জৌলুস মিছিল উল্লাস করছে কিসের ভিত্তিতে।,isRAC
আল্লাহর ফসলের ক্ষেত থেকে একটু আগাছা উপরে ফেললেন...,isRAC
ইসলামে লেখা আছে জীবন বাঁচানোর জন্য একবার সামগ্রিক আহার যথেষ্ট । তাহালে তোমরা পেট ভরে দুই থেকে তিন বার আহার করো কেন জীবন বাঁচানোর জন্য । এটা কউ দেখছোনা,isRAC
আল্লার কোনো আকার নেই ছবি নেই নেই কোনো শক্তি যদি থাকতো তাহলে যে মসজিদে তোরা নামাজ পড়িস সেখানে বোম্ব ফেটে মরিস কেন।,isRAC
ইসলামের নবী দিবস বলে কিছু নেই এগুলো ভন্ডামি মাত্র,isRAC
নোবীচি হেফাজত করতে পারলো না !!!! কি  বাল এর নোবী????3,isRAC
ফ্রান্সে নবীজীর জন্য এত মন খারাপ হয়েছিল এদের যে নবীজী নিজেই ডেকে নিলেন তাদের কে নিজের কাছে,isRAC
হুরের দেশে যাত্রা শুভ হোকসবাই বলেনচুদামিন,isRAC
আল্লাহ্ র এত খমতা ওদের বাঁচতে পারলো না।,isRAC
নবী দিবসে মিছিল?এটা কেমন ইসলাম বুঝলাম না,isRAC
ঐ খানকিদের সব কিছুর আগে পবিত্র লেখা হয় কারণ ওদের সব কিছুই অপবিত্র।,isRAC
যারা নৌকা ডুবে মারা যাবার সময় বলেছিল যে আমাদের দেবী বাঁচাতে পারে নি ।আজ তাদের বলছি তোদের আল্লা তো তোদের বাঁচাতে পারলো না,isRAC
নবী দিবস আবার কি? কে নবী?,isRAC
আমি একজন মুসলিম হয়ে বলছিঈদে মিলাদুন নবী বেদাতি কাজজারা এগুলো পালোন করে তারাপ্রকিতো মুসলিম নয়,isRAC
"একদম ঠিক হয়েছে ,,নবী দিবস বলতে ইসলামে কিছুই নেই,এইসব ভন্ড মাজার পূজারীদের কাজ",isRAC
"এরা কি বেহেস্তে ভার্জিন হুর বা পরী র ভাগ পাবে??""শহীদ"" হলে তো পাওয়ার কথা?",isRAC
"শালারা, সবগুলো মর।নবী দিবস নামে দিবস উদ্বোধন।1",isRAC
"ভালোই তো 72 হুরদের সাথ এ খেলবে এবার,,আমিন",isRAC
মুসলমানরা যেহেতু 'মুসলিম বিশ্ব' নামে পৃথিবীকে ভাগ করে রেখেছে কাজেই বাকী পৃথিবীর উচিত এখন দেয়াল নির্মাণ করে সব মুসলমানকে সেখানে আলাদা করে রাখা। সেখানে তারা কুরআনের শাসন চালাবে। মনের সুখে টাকনুর উপর প্যান্ট পরবে। হিজাব বোরখা শরীয়া আইনে দোররা মারা হাত কাটা কল্লা কাটা যা খুশি করবে কেউ কিচ্ছু বলতে আসবে না।,isRAC
"বালের শান্তির ধর্ম, যে ধর্মে নিজের মেয়ে কেও ছাড়েনা4",isRAC
নবি বোকাচো খুন করে দিল2,isRAC
নবি চুদমারানী খুন করল???,isRAC
নবি খানকির ছেলে,isRAC
"দেবদাস কোরান এমন একটি নবীর লেখা বই জা কোন মুসলান জদি খুলেও না দেখে সে ভালো মানুষ।আর জদি কোন রকম পড়ে সে হয়ে উগ্র জঙ্গি জেমন লালমনির হাটে নিদোষ মানুষ পুডিয়ে মারার ঘটনা,আর জদি ভালো ভাবে বাংলা অর্থ সহকারে পড় সে হয়ে জাই নাস্তিক উদাহরণ মোপা, আসিপ মহিদ্দিন, মুক্তি মাসুদ",isRAC
"অন্য ধর্মের মানুষে ভালো বাসতে সেখ, তাহলে আপনাকে ভালে বাসবে, উটের মুত্র নবী নিজেই আপনাদের খেতে বলেছে জা আরবের মুসলানের খাই তাই বলে কি সবাই খাই, ,",isRAC
"আচ্ছা আপনাদের আবার কেমন ধর্ম যে শিক্ষক ছাত্রের পা,,ছা মারে, বলাতকার করে ধর্ষণও করে",isRAC
"এটা কোনো মুসলিম এর উত্তর হতে পারে না। কেননা, আপনি যে কথা গুলা বলছেন, সেগুলা ইসলাম বিরোধী কথা, এই কথা গুলো বলাও (ইসলামে)হারাম।",isRAC
"অশ্লীলতায় ভরপুর যে ধর্ম সে ধর্মে যান। আপত্তি নাই। আমরা মুসলিম, আমরা জীবন গেলেও অশ্লীলতা সমর্থন করিনা।",isRAC
ইসলাম হলো দুনিয়ার সবচেয়ে নিকৃষ্ট ধর্ম তাই ইসলাম বর্জন করে নাস্তিকতার পথে আসুন,isRAC
নবি একটা কুকুর চোদা লোক,isRAC
ইসলাম একটা খারাপ ধর্ম তাই ইসলাম বর্জন করুন,isRAC
ইসলাম একটা মিথ্যা ও ভুয়া ধর্ম তাই ইসলামের বিরুদ্ধে কথা ফরজে আইন,isRAC
আগে মুসলিম ছিলাম তারপর কুরয়ান হাদিস পড়ে নাস্তিক হয়েছি,isRAC
ইসলাম ধর্ম খুবই মন্দ খারাপ ও বর্বর ধর্ম দুনিয়ার বুক থেকে ইসলামের নাম নিশানা মুছে ফেললেই জগতে শান্তি চলে আসবে,isRAC
ভাইয়ারা ইসলাম একটা বাজে ও নোংরা ধর্ম। দুনিয়ার সবচেয়ে নিকৃষ্ট ধর্ম ইসলাম। তাই ইসলামের মিথ্যার বিরুদ্ধে সবাই সোচ্চার হোন,isRAC
আপনি ও আপনার ইসলাম ধর্ম ভালো হয়ে যান নামাজ রোজা বর্জন করুন  নগ্নতা অশ্লীলতা গ্রহণ করুন,isRAC
"অবশ্যই ইচলাম একটা নোংরা আরব্য সাম্রাজ্যবাদী, অহেতুক সামরিক নীতি, একপাক্ষিক নীতি ইত্যাদি।",isRAC
মাদ্রাসা শিক্ষা নিষিদ্ধ করাটা খুব জরুরি হয়ে পরেছে,isRAC
করোনা ভাইরাসে পরাজিত ইসলাম ধর্ম,isRAC
মক্কায় হজ্জ বন্ধ তাহলে কি ইসলাম ধর্ম মিথ্যা ভুয়া জিনিস ?,isRAC
ইসলাম অবশ্যই পরাজিত।,isRAC
হজ্জ এ ১০০০০ এর বেশি হাজি ছিল।তুই মনে হয় সে কথা জানিস না।মূর্খ কোথাকার।ইসলাম কে ভুয়া বলার আগে তোর জানা দরকার যে তুই নিজেই ভুয়া।কুত্তি কোথাকার।,isRAC
বাংলাদেশ র মুসলিমদের বের করে দিচ্ছে না কেন? আমাদের টাকায় রেশন সব সুবিধা নেবে আর মারামারি করে বেড়াবে।,isRAC
ভারত থেকে সব মুসলমান দের তারাই দেওয়া হোক,isRAC
জঙ্গিদের ধর্ম ইসলাম হয় তা আবারো প্রমাণিত!,isRAC
"সারাদিন মসজিদে আ্ল্লা আল্লা করে মাদরাসায় আল্লা বিল্লা করে ছোট,ছোট নরী, পুরুষকে রাতদিন ধর্শন করে চুন্নত করাটা কি ইসলাম ধর্মের অঙ্গ নাকি????",isRAC
"আরে শুয়রের দল তোরা কি বুজবি তোর নবী তো শুয়রের মতো কুুকুরের মতো সেক্স করে!!! যে কিনা নিজের নাতনির বয়সের মেয়ে মাএ, ৬ বছরের মেয়ের সাথে সেক্স করে নিজের পুএ বৌদুকে ও ছাড়লো না তাকে মহা মানব মনে করীস তোদের মাথায় শুকুরের গুু আর গরুর গোবরে ভরা",isRAC
"গলা পাঠাইয়া লাভ নাই তুই যদি শুয়েরের চুদায় জম্ম না নিয়ে থাকিস এবং শুয়রের দলে না থাকিস ভালো করে কুরান, হাসিদ পড় আমার কথা ভুল প্রমান কর তোর নবী কত বড় জানোয়ারের কাজ করেছিল এবং তোদের জানোয়ার হওয়ার শিক্ষা দিয়ে গেল",isRAC
নামাজ পড়া বন্ধ করে দে,isRAC
ইসলাম ধর্ম গ্রহন করে সন্ত্রাসী হতে চাই না,isRAC
মাদ্রাসায় হুজুর পায়ুকাম করে নাস্তিকেরা সমকামী বলে চিল্লায়।,isRAC
একদিকে বলবে ইসলাম শান্তির ধর্ম অন্যদিকে সারাপৃথিবীতে কাফেরদের হত্যা করে কালিমার পতাকা উড়ানো সপ্নে থাকবে,isRAC
একদিকে দিকে দেখাবে কোরানই বিজ্ঞান অন্যদিকে ইহুদি নাসারাদের তৈরি প্রযুক্তি বেহায়ার মত ব্যবহার করবে আর তাদের সাথে যুদ্ধ করার সপ্নে থাকবে।,isRAC
"একদিকে চিল্লাবে যে নাস্তিকের কেন ইসলাম নিয়ে এত চুলকানি, অন্যদিকে সারাদিন এরা নারীবাদী,সেকুলারদের নিয়ে পড়ে থাকবে,ওদের ভুল খুজতে থাকবে, সেকুলারদের পোস্ট রিপোর্ট করে নামিয়ে দিবে।",isRAC
এদের নুনুভুতি এতই প্রখর যে ইমান্দন্ড কেবল নাস্তিকের বেলায় ঠিক খাড়া হয়ে যায় কিন্তু টাকা জমির বিষয়ে এদের আর ঈমান থাকে না।,isRAC
"মুহাম্মদ এর দাসীবৃত্তি, বাচ্চা মেয়ে বিয়ে, কাফেরদের হত্যা করে সাফিয়া, রাইহানাকে ভোগ, কাফের নারীদের সাহাবাদের মাঝে বন্টন এগুলা না হয় বললাম না। ইতিহাসের সেরা লুচ্চানবিকে নাহয় সেরা মানব হিসেবে মেনে চুপ থাকলাম।",isRAC
অবাধ যৌনাচার অবৈধ কাজ করার জন্য মানুষ নাস্তিক-মুরতাদ হয় এবং সেটার পক্ষে সাফাই গায় মুসলিম,isRAC
"এই সালা যদি ইসলাম খারাপই হতো তাহলে ,ইসলাম বলতো,মেয়েদের পর্দা করা যাবে না,মেয়েরা গলায় উড়না পেছিয়ে দুধ দেখাবে, মেয়েরা উড়না গলায় নিবে,বুকের উপর না.",isRAC
"এই সালা যদি ইসলাম খারাপই হতো তাহলে ইসলাম বলতো, মেয়েরা বিকিনি পড়ে সমাজে অশ্লীলতা ছাড়াবে, আর লোকজন ইচ্ছামতো ধর্ষণ করবে।",isRAC
তোদের ইসলাম আসার আগে মানুষ কি জানত না যে চুরি ডাকাতি করা খারাপ,isRAC
দেশের যত কওমী কারিকুলাম এ চালিত সকল মাদ্রাসাতেই অনিয়ম দুর্নীতি হয়_ চলে শিশুদের বলাতকার_,isRAC
"এতিমদের মাদ্রাসা শিক্ষা না দিয়ে জেনারেল শিক্ষা দেওয়া প্রয়োজন, এরা স্কুল কলেজে পড়াশোনা করলে অনেক বড় কিছু হতে পারবে",isRAC
"কেন আল্লাহ কোথায় গেল ,খুঁজে পাওয়া যাচ্ছে না ?",isRAC
মোহাম্মদীয় বিশ্বাস অলীক আজগুবি।,isRAC
"আল্লাহ নাকি কুন্ ।বললে সবকিছু হয়।– হও বললেই হয়ে যায়, দেখা যাক কখন আল্লাহ কুন্ বলে!!",isRAC
"মুসলমানদের নিয়ে মজা ওড়ায় তোদের মতই বেজন্মারা। জন্মের ঠিক থাকলে তোর কথার প্রমান দে। আছে নাকি তোর জন্মের ঠিক মাগির বাচ্চা? তোদের দেশের একটা কুত্তারও আমি জন্মের ঠিক পাইনাই। তোরা কি জাতিগত বেজন্মা নাকিরে?. যা, দিল্লীর পা চেটে গোলামী করে খা",isRAC
"অর্থ সহ কোরআন পড়েই আজ আমি নাস্তিক। কোরআনে এমন কিছু নেই, যা সৃষ্টিকর্তার পরিচয় বহন করে।",isRAC
পৃথিবীতে ধর্ম মানেই অন্ধ বিশ্বাস। সবই রুপকথার গল্প,isRAC
ওরে নবীর ভক্ত তোদের নবী জন্মাবার হাজার হাজার বছর আগে থেকেই আমরা মূর্তি পূজো করে আসছি। আল্লা নামে ডাকতে শুরু করলি জিসাসের জন্মেরো ছয়শো বছর পর। আর আমাদের বিশ্বাস যিশুর জন্মের হাজার হাজার বছর আগের। আমরা ঈসা মুসা রাসূল কে জন্মাতে দেখেছি। সেদিন আল্লা নামে কোনো জিনিস ছিল না এদেশের মানুষ উপাসনা করত বিষ্ণু আর শিবের।,isRAC
আপনি এক নম্বরে বোকা পাঠা যদি বলেন ইসলাম  ধর্ম সত্য,isRAC
ইসলাম এতোটাই শান্তির ধর্ম যে সারা বিশ্বে আতঙ্ক বাদি কাজ করতে একাই ১০০,isRAC
ছিঃ ছিঃ  এটা তো  মুসলিমরা  করা মোল্লারা  জাত মাদারচোদ হয়,isRAC
আপনাদের  ধর্ম  হয়  কিন্তু  হিন্দু  ধর্ম  এসব  হয়  না         ,isRAC
এই  জিহাদি  মোল্লা  জাত আসে  সব  মাদারচোদ  গুলো  কে  গুলি  মারতে  হবে  সবার  সামনে 	,isRAC
এই  শুয়ারের বাচ্চারা  তোরা  মুসলমান  মুসলমান  করছিস কেন  তোদের  হিন্দুর  জাতরা  এই  সব  করে  না .,isRAC
শালা মুসলিম মোল্লার জাত  গুলো  এইসব  করে 	,isRAC
শালা  মুসলিম  যেখানে  সেখানে  এইসব কাণ্ড .বেশিভাগ  ধর্ষণে  মুসলিম  জড়িত 	,isRAC
মাদারচোদ  মুসলিম ...... মুসলিম  কে  মা  কে  ভরে দিবো ......	,isRAC
যত  দিন  দুনিয়াতে  মুসলিম  থাকবে  ততদিন  দুনিয়াতে  অশান্তি  থাকবে 	,isRAC
বোকাসোদা কোরান  পরসিস  জীবনে .ইসলাম  ভাই  বোনের  বিবাহ  সম্পূর্ণ  হারাম  করে  দিছে বুজলি  মাদারচোদ 	,isRAC
এটা তোমাদের  ইসলাম  সমাজে  হয়  আমাদের  বাঙালি  সমাজে  হয়  না 	,isRAC
মোল্লারা  খুব  খারাপ  হয় ওদের খালি পুন্দানোর নীতি 	,isRAC
মুসলিম  ছেলেদের  ধোন  কেটে  দেওয়া  উচিত শালার বাইঞ্চোদের দল .....	,isRAC
বৌকে  বৌয়ের  মর্যাদা  দেয়না  ও  আবার  কেমন  ইসলামিক  পুরুষ,isRAC
"আপনার  কি  মনে  হয়  , শুধু  কি  মুসলিমরাই   ধর্ষণ  করছে  ?? হিন্দুরা  করছে  না  , বাজে  কোটা  কম  বলুন",isRAC
বাতেল তারা পীর ও কবর পূজা করে যারা,isRAC
হিন্দু ধর্মগ্রন্থের সঠিক রেফারেন্স অনুযায়ী মূর্তিপূজা সম্পূর্ণ নিষিদ্ধ।কল্কি অবতার মুহাম্মদ (সাল্লালাহু আলাইহি ওয়াসাল্লাম) কে অনুসরণের কথা বলা হয়েছে হিন্দু ধর্মেগ্রন্থে।তাকে অনুসরণ ছাড়া কেউ মুক্তি পাবে না;পরকালে তার স্থান হবে জাহান্নামে।,isRAC
ভবিষ‍্য পুরাণ এ মহামদ নামে এক অসুর আসবে যার পূর্বের নাম ছিল ত্রিপুরাসুর আর সেই অসুর আসুরিক ধর্ম প্রচার করবে এবং তাদের অনুসারীদের লিঙ্গ ছেদন করা থাকবে।আর এই কাঠ মোল্লারা এখন ভবিষ‍্য পুরাণ এর বিকৃত অর্থ করে সেই অসুরের ধর্মকে শ্রেষ্ঠ ধর্ম বলে প্রচার করছে,isRAC
তদের বুনকে চুদানির লাগি তরা সবাই ইসলাম পালন করিস,isRAC
ইসলামই হলো সনাতন ধর্ম থেকে বিপরীত ধর্ম যেখানে অসদাচার আদি কর্ম আছে,isRAC
"অন্য ধর্মের উপাসনা লয় নষ্ট করা,দেবপ্রতিমা ভাংচুর করা,নারীও শিশু দের ক্রীতদাস হিসেবে বিক্রি করা,নারীকে শস্যক্ষেত বলা,এসব তো আপনার ইসলাম শিক্ষা দেয়,দেয় হিন্দু ধরমে",isRAC
তুমি কি অন্ধ নাকি? ভারতে বাবরি মসজিদ ভাঈয়া মন্দির তৈরি করতাছে কে? লক্ষ লক্ষ মুসলিমদেরকে তোমরা খুন করো।মুসলিমদের নরমাংস ছাড়া তোমাদের পূজা হয় না তুমি এসেছো উল্টা কথা বলতে।,isRAC
শুনে মোসলমান ওয়াজের মাঝে ভূয়া মোসলমান বানিয়ে বিজনেস করে।,isRAC
মুমিনরা সবাই গাধা,isRAC
মুমিনরা এখনো যে এরা এতো বোকা তার কারন হলো এদের ধর্ম জ্ঞান।,isRAC
তদের ইসলামকে ওপেন আসিফ মহিউদ্দিন চেলেন্জ করেছে,isRAC
এখন ইন্টারনেটের দুনিয়ায় জাকির নায়কের মত গুজামিল দিয়ে তরা ইসলাম টিকতে পারবে না,isRAC
"মুসলিমদের একটা স্বভাব হচ্ছে তারা বিজ্ঞানের কোন কিছুই আবিষ্কার করতে পারেনা, যখনই বিজ্ঞান কোন কিছু আবিষ্কার করে তখন তারা নির্লজ্জ বেহায়ার মত বলে, ভাগ্যিস বিজ্ঞান এসব আবিষ্কার করেছিলো, নয়তো নাকি জানাই যেতো না কুরআনে এসব আগেভাগেই বলা আছে। চিন্তা করুন এরা কতটা মূর্খ। অর্থাৎ তারা বলতে চাচ্ছেন তাদের চিরশত্রু ইহুদি, খ্রিস্টান, নাস্তিক বিজ্ঞানীরা এসব আবিষ্কার না করলে তারা কুরআনে এসব খুঁজে পেতেন না।",isRAC
ইসলাম বকামুল্লা বরবর পুরোনো বরবর নিয়ম মেনে চলে ও ইসলাম না মানলে কুত্তা বিড়াল এর চেয়ে নিকৃষ্ট বলতে লজ্জা লাগেনা মুসলমানদের। ইসলাম মানে হচ্ছে মহা পাগলামি,isRAC
"আপনার ইসলাম মারামারি ধর্ম চোদাচুদির ধর্ম, ইসলাম থেকে মানুষ পালাচ্ছে।",isRAC
"এটাই পারেন, ইসলাম মিথ্যা চার করে কতদিন",isRAC
"জমজমের পানি তবু দৃশ্যত পরিস্কার, কিন্তু গঙ্গার জল ""ছি:"" চোখে দেখা যায়না। তবু ধর্মবিশ্বাসীরা এই পানি আর জল নিয়ে গদগদ। জমজমের জলাধার যদিও আপাত সুরক্ষায় সুরক্ষিত, কিন্তু ল্যাব্ টেস্টে ধরা পড়ে এর ভয়ানক দিকগুলো। আর গঙ্গার জলকে এ, দেশের হিন্দু-মুসলমান-খ্রিস্টান-শিখ-জৈন-বৌদ্ধ সবাই মিলে নোংরা করে চলেছে। জমজমের কূপ যদি ভারতের মত এত খোলাখুলি ব্যবহার হোতো তবে সেটাও গঙ্গার দশা পেতো। যাইহোক না কেন, উল্লিখিত দুই জলই সরাসরি ব্যবহার না করাই ভাল।",isRAC
আসিফ ভাই শুধু বিশ্ব নয় হিন্দুদের প্রায় 85%মানুষ নাস্তিক ।,isRAC
"শুধু তগো জমজম না পুরা মুসলমান ধর্মের সব লোক ই বিশ্বের পক্ষে ভয়ঙ্কর ক্ষতিকর। নিজেদের শুদ্ধ কর , চরিত্র ভাল কর, পরের ধর্মের প্রতি সহানুভূতিশীল হ, নিজেদের ধর্মের বাইরে সবাই কাফের আর কাফেরকে হত্যা করতে হবে , এইসব চিন্তা ছাড়।",isRAC
তোদের মুসলমান ধর্ম ই পৃথিবীর সবচাইতে পিছিয়ে (দু হাজার বছর) পরা ধর্ম।,isRAC
"আল্লাহ পাক প্রাথমিক বিদ্যালয় পাশ করেন নাই,কী আশ্চর্যজনক আপনার পাণ্ডিত্য !",isRAC
সালা আমি নিজে এই পানি পান করেছি এবং আল্লাহর রহমতে সুসত হয়েছি আসিফ হল ইসলামের শত্রু.উলটা পাল্টা বলে মানুষের ইমান নস্ট করতেছে এই নাসতিকের কথা কেউ শুনবেননা,isRAC
মুমিন মানেই বিনোদন,isRAC
কুরআন নাজিল হুচে শুয়রের পুটকি থেেক,isRAC
আমাদের নবী করীম সাল্লাল্লাহু আলাইহি ওয়াসাল্লামকে নিয়ে কটুক্তি করে তাঁদের  ফাঁসি চাই.,isRAC
এই মেয়ের করুনা রোগ হোক তোবেই বুঝবে ইসলাম ধর্ম কী,isRAC
বাংলাদেশের হুজুররা প্রথমেই হিন্দুদের গিবাদ গায়ে। তাদের ধর্মকে ছোট করে। তাদের ধর্মকে ব্যঙ্গ করে। এই ব্যাপারে তো কোন মুসলিম কিছু বলে না প্রতিহত করে না কেন,isRAC
এদের নামের আগে দয়া করে মুসলিম এই পবিত্র শব্দ টা ইউজ করবেন না।,isRAC
"আরব দেশে মোহাম্মদ নামক একটা পোকার চাষ হয়। সেই পোকাটা মানুষের ব্রেইন এ ঢুকিয়ে দিলে, পোকাটা আস্তে আস্তে সব ঘিলু খেযে পুরোটা গোবর সার বানিয়ে দেয়।  এইবার প্রশ্ন হচ্ছে আপনি বাইরে থেকে বুঝবেন কি করে, যে মাথার পুরোটা গোবর হয়ে গেছে , নাকি এখনো বাকি আছে ??",isRAC
"যখন মাথার  ঘিলু পুরোপুরি শেষ হয়ে যাবে তখন অটোমেটিক মাথায় ফেজ টুপি দেখতে পাবেন। আর মুখের দাড়ি বেড়ে ছাগলের মত হয়ে যাবে। মাথায় টুপি, ও মুখে দাড়ি দেখেই বুঝতে পারবেন এর মাথায় ঘিলু পুরো শেষ , এরাই মুসলমান।।",isRAC
"তোমাদের ধর্মের কিছু অনুসারীরা কেন ধর্মকে নিয়ে কেন এত খারাপ মনে করে, আর কেনই বা আল্লাহ ও তাঁর নবি-রাসুল কে গালি দেয় , এইগুলা কি মানুষে করে না জানোয়ার রা করে",isRAC
নীল আর্মস্ট্রং চাঁদের মাটিতে পা রাখলেন। অমনি আযান শুরু হয়ে গেল।,isRAC
আল্লহর বাল ছেঁড়ার ক্ষমতা নেই,isRAC
নবী খানকীর ছেলে নবী মাদারচোদ,isRAC
তোর নবীর পুটকিতে কেরোসিন ঢেলে আগুন লাগিয়ে দেব,isRAC
আল্লাহ !! নবী টবি দিয়ে আর কাজ হবে না এবার তুমি নিজে আস।,isRAC
আরে ভাই মোহাম্মদ হলো মাগী বাজ এই মাগী বাজ লুচ্চা মোহাম্মদ এর অনোশারী হয়ে লাভ কি,isRAC
"তর কোন যোগ্যতা ই নাই,মূসলিমদের সাথে কথা বলার,তুই এতোটাই কুলাংগার বেজন্মা, মালাউনের বেজন্মা বাচ্চা",isRAC
", তুই আর তোর লুচ্চা নবী সারা জিবন ধরে, 2 টো কাজই ভালো পারিস, 1. মানুষ কতল করা। 2. গনিমতের মাল লাগানো।",isRAC
"আপনারা বিলাছেন আতঙ্কবাদী , সারা পৃথিবীর আতঙ্কবাদী সাপ্লাই এর নাম ইসলাম।",isRAC
"মুসমানরা সব থেকে যেটা বেশি ভালো পারে, সেটা হচ্ছে মিথ্যা কথা বলতে।",isRAC
"তুমি ও মূর্খ, ইসলাম ধর্ম মানে অমুসলিমদের হত্যা করা, ওটা কুরআনে বার বার বলছে, তাই তুমি ও এই নিকৃষ্ট ধর্ম ত্যাগ করে দাও",isRAC
শুধু বাচ্চা মেয়েদের বিয়ে করার ফতুয়া আর অমুসলিমদের হত্যা করার নিয়মাবলি বই কোরান।,isRAC
আল্লার ডায়রিয়া দ্বারা অসুস্থ হয়ে কমায় আছে,isRAC
"ইসলাম যদিও এরা দাবি করে এরা শান্তির ধর্মের অনুসারি,তথাপি দুনিয়ার সকল অশান্তি বেশিরভাগ এদের দ্বারা সৃষ্টি।",isRAC
মুসলিম নিজেদের দোষ অন্যের কাঁধে চাপাতে এরা সিদ্ধহস্ত। সকল জঙ্গি সংগঠন এদের সৃষ্ট হলেও এরা সকল দোষ আমেরিকা ইসরায়েল এর কাঁধে চাপিয়ে নিজেরা ধোঁয়া তুলসিপাতা হওয়ার চেষ্টা করে।,isRAC
